"id","raw_id","aircraft_model","published_date","event_tag","airline","event_location","event_date","event_description","aircraft_tail_extracted","ac_manufacturer_extracted","ac_model_extracted","flight_number_extracted"
122673,12244,B734,2019-10-07 00:00:00.000 +0200,Incident,ASL France,Milan,2019-10-01 00:00:00.000 +0200,bird strike,F-GIXU,Boeing,"737-400 ",AG-1539
122713,12285,A319,2019-10-01 00:00:00.000 +0200,Incident,American,Phoenix,2019-09-29 00:00:00.000 +0200,bird strike,N815AW,Airbus,A319-100,AA-1688
122734,12306,A320,2019-09-27 00:00:00.000 +0200,Incident,Malta,Malta,2019-09-27 00:00:00.000 +0200,rejected takeoff due to bird strike,"9H-AEP",Airbus,A320-200,KM-662
122747,12320,A320,2019-09-25 00:00:00.000 +0200,Incident,Jetblue,West Palm Beach,2019-09-24 00:00:00.000 +0200,bird strike,N705JB,Airbus,A320-200,B6-643
122755,12328,A320,2019-09-22 00:00:00.000 +0200,Incident,Malta,London,2019-09-21 00:00:00.000 +0200,rejected takeoff due to bird strike,"9H-AEI",Airbus,A320-200,KM-183
122777,12350,B738,2019-09-17 00:00:00.000 +0200,Incident,Qantas,Perth,2019-09-17 00:00:00.000 +0200,bird strike,VH-VZJ,Boeing,"737-800",QF-772
122778,12351,A332,2019-09-17 00:00:00.000 +0200,Incident,THY,Istanbul,2019-09-16 00:00:00.000 +0200,bird strike,TC-JDS,Airbus,A330-200 ,TK-6554
122783,12356,A20N,2019-09-16 00:00:00.000 +0200,Incident,GoAir,Jaipur,2019-09-16 00:00:00.000 +0200,rejected takeoff due to bird strike,VT-WGN,Airbus,A320-200N,G8-358
122776,12349,A20N,2019-09-17 00:00:00.000 +0200,Incident,Sri Lankan,Tiruchirappalli,2019-09-15 00:00:00.000 +0200,bird strike,"4R-ANA",Airbus,A320-200N,UL-131
122784,12357,A332,2019-09-16 00:00:00.000 +0200,Incident,China Eastern,Shanghai,2019-09-15 00:00:00.000 +0200,bird strike,B-5937,Airbus,A330-200,MU-715
122781,12354,B789,2019-09-16 00:00:00.000 +0200,Incident,Norwegian,Los Angeles,2019-09-13 00:00:00.000 +0200,bird strike,LN-LNK,Boeing,"787-9",DY-7743
122793,12366,A320,2019-09-13 00:00:00.000 +0200,Incident,GoAir,Ahmedabad,2019-09-10 00:00:00.000 +0200,bird strike,VT-WAL,Airbus,A320-200,G8-532
122794,12367,B738,2019-09-13 00:00:00.000 +0200,Incident,Aeroflot,Moscow,2019-09-10 00:00:00.000 +0200,bird strike,VQ-BWF,Boeing,"737-800",SU-1941
122799,12372,B738,2019-09-12 00:00:00.000 +0200,Incident,Swoop,Abbotsford,2019-09-10 00:00:00.000 +0200,bird strike,C-GXRW,Boeing,"737-800",WO-312
122818,12391,E175,2019-09-08 00:00:00.000 +0200,Incident,Flybe,Cardiff,2019-09-07 00:00:00.000 +0200,rejected takeoff due to bird strike,G-FBJI,Embraer,ERJ,BE-4565
122829,12402,A319,2019-09-05 00:00:00.000 +0200,Incident,Sichuan,Nanjing,2019-09-04 00:00:00.000 +0200,bird strike,B-6442,Airbus,A319-100,"3U-8994"
122850,12423,A319,2019-09-03 00:00:00.000 +0200,Incident,American,Saint Louis,2019-09-02 00:00:00.000 +0200,bird strike,N5007E,Airbus,A319-100,AA-944
122849,12422,A332,2019-09-03 00:00:00.000 +0200,Incident,Delta,New York,2019-09-01 00:00:00.000 +0200,bird strike,N856NW,Airbus,"330-200",DL-4
122847,12420,A20N,2019-09-03 00:00:00.000 +0200,Incident,SAS,Stockholm,2019-09-01 00:00:00.000 +0200,bird strike,SE-DOY,Airbus,A320-200N,SK-7836
122856,12429,B738,2019-09-01 00:00:00.000 +0200,Incident,THY,Bremen,2019-08-30 00:00:00.000 +0200,bird strike,TC-JVC,Boeing,"737-800",TK-1332
122863,12436,A20N,2019-08-30 00:00:00.000 +0200,Incident,Salam,Muscat,2019-08-26 00:00:00.000 +0200,bird strike,A4O-OVE,Airbus,A320-200N,OV-398
122876,12449,B772,2019-08-26 00:00:00.000 +0200,Incident,PIA,Lahore,2019-08-26 00:00:00.000 +0200,bird strike,AP-BGY,Boeing,"777-200",PK-758
122924,12498,B735,2019-08-16 00:00:00.000 +0200,Incident,UTAir,Moscow,2019-08-16 00:00:00.000 +0200,bird strike,VQ-BJM,Boeing,"737-500",UT-365
121595,11165,A321,2020-08-14 00:00:00.000 +0200,Accident,Ural,Moscow,2019-08-15 00:00:00.000 +0200,bird strike into both engines forces landing in corn field,VQ-BOZ,Airbus,A321-200,U6-178
122946,12520,A320,2019-08-12 00:00:00.000 +0200,Incident,Azores,Lajes,2019-08-11 00:00:00.000 +0200,bird strike,CS-TKP,Airbus,A320-200,S4-137
122954,12528,E195,2019-08-10 00:00:00.000 +0200,Incident,LOT,Rzeszow,2019-08-10 00:00:00.000 +0200,rejected takeoff due to bird strike,SP-LNM,Embraer,ERJ,LO-3808
122953,12527,B738,2019-08-11 00:00:00.000 +0200,Incident,American,Columbus,2019-08-09 00:00:00.000 +0200,bird strike,N960AN,Boeing,"737-800",AA-2380
122969,12543,B738,2019-08-07 00:00:00.000 +0200,Incident,Ryanair,Liverpool,2019-08-07 00:00:00.000 +0200,bird strike,EI-GDN,Boeing,"737-800",FR-3168
122975,12549,B752,2019-08-06 00:00:00.000 +0200,Incident,United,Porto,2019-08-06 00:00:00.000 +0200,bird strike,N14120,Boeing,"757-200",UA-145
122998,12572,B773,2019-07-30 00:00:00.000 +0200,Accident,THY,Istanbul,2019-07-30 00:00:00.000 +0200,flock of birds,TC-JJM,Boeing,"777-300",TK-2313
122999,12573,A321,2019-07-30 00:00:00.000 +0200,Incident,American,New Orleans,2019-07-30 00:00:00.000 +0200,bird strike,N143AN,Airbus,A321-200,AA-2607
123006,12580,CRJ2,2019-07-29 00:00:00.000 +0200,Incident,Wisconsin,Erie,2019-07-27 00:00:00.000 +0200,bird strike,N428AW,CRJ,"200 ",UA-3794
123018,12592,A321,2019-07-26 00:00:00.000 +0200,Incident,British Airways,Berlin,2019-07-26 00:00:00.000 +0200,bird strike,G-EUXG,Airbus,A321-200,BA-985
123012,12586,A319,2019-07-27 00:00:00.000 +0200,Incident,Easyjet,Faro,2019-07-25 00:00:00.000 +0200,bird strike,G-EZBU,Airbus,A319-100,U2-6844
123022,12596,E190,2019-07-25 00:00:00.000 +0200,Incident,Azul,Rio de Janeiro,2019-07-24 00:00:00.000 +0200,bird strike,PR-AZH,Embraer,ERJ,AD-5052
123033,12607,A20N,2019-07-23 00:00:00.000 +0200,Incident,Frontier,Cincinnati,2019-07-22 00:00:00.000 +0200,bird strike,N304FR,Airbus,A320-200N,F9-646
123045,12619,B752,2019-07-20 00:00:00.000 +0200,Incident,Lingus,Dublin,2019-07-20 00:00:00.000 +0200,bird strike,EI-LBT,Boeing,"757-200",EI-115
123036,12610,A319,2019-07-22 00:00:00.000 +0200,Incident,Allegiant,Concord,2019-07-19 00:00:00.000 +0200,bird strike,N316NV,Airbus,A319-100,G4-2219
123056,12630,SH36,2019-07-18 00:00:00.000 +0200,Incident,Cargo Carriers,Traverse City,2019-07-17 00:00:00.000 +0200,bird strike,N367AC,,,"2Q-1468"
123066,12639,A320,2019-07-17 00:00:00.000 +0200,Incident,Cebu Pacific,Manila,2019-07-16 00:00:00.000 +0200,bird strike,RP-C4108,Airbus,A320-200,"5J-381"
123077,12650,A332,2019-07-15 00:00:00.000 +0200,Incident,Eurowings,Dusseldorf,2019-07-14 00:00:00.000 +0200,bird strike,D-AXGF,Airbus,A330-200,EW-1106
123076,12649,B733,2019-07-15 00:00:00.000 +0200,Incident,Magnicharters,Puerto Vallarta,2019-07-14 00:00:00.000 +0200,bird strike,XA-UUI,Boeing,"737-300",GMT-801
123093,12666,F100,2019-07-13 00:00:00.000 +0200,Incident,VARA,Broome,2019-07-13 00:00:00.000 +0200,bird strike,VH-FZI,Fokker,"100",VA-1486
123072,12645,A388,2019-07-16 00:00:00.000 +0200,Incident,Singapore,Paris,2019-07-11 00:00:00.000 +0200,flock of birds,"9V-SKN",Airbus,A380-800,SQ-336
123117,12690,A20N,2019-07-08 00:00:00.000 +0200,Incident,Lufthansa,Copenhagen,2019-07-08 00:00:00.000 +0200,bird strike,D-AINQ,Airbus,A320-200N,LH-828
123112,12685,A332,2019-07-09 00:00:00.000 +0200,Incident,Eurowings,Dusseldorf,2019-07-08 00:00:00.000 +0200,bird strike,D-AXGF,Airbus,A330-200,EW-1140
123133,12706,A321,2019-07-04 00:00:00.000 +0200,Incident,Jetblue,,2019-07-04 00:00:00.000 +0200,bird strike,N954JB,Airbus,A321-200,B6-601
123170,12744,B738,2019-06-26 00:00:00.000 +0200,Incident,El Al,Sofia,2019-06-26 00:00:00.000 +0200,"fumes in cabin, bird strike suspected","4X-EKM",Boeing,"737-800",LY-5298
123173,12747,B737,2019-06-26 00:00:00.000 +0200,Incident,Southwest,Raleigh/Durham,2019-06-25 00:00:00.000 +0200,bird strike,N965WN,Boeing,"737-700",WN-2349
123182,12756,B738,2019-06-25 00:00:00.000 +0200,Incident,Flydubai,Multan,2019-06-25 00:00:00.000 +0200,bird strike,A6-FGC,Boeing,"737-800",FZ-325
123181,12755,A321,2019-06-25 00:00:00.000 +0200,Incident,Smartlynx,Dalaman,2019-06-24 00:00:00.000 +0200,bird strike,YL-LCQ,Airbus,A321-200 ,MT-504
123192,12766,A320,2019-06-22 00:00:00.000 +0200,Incident,Malta,Malta,2019-06-22 00:00:00.000 +0200,bird strike,"9H-AHS",Airbus,A320-200,KM-641
123196,12771,B738,2019-06-21 00:00:00.000 +0200,Incident,TUI,Edinburgh,2019-06-20 00:00:00.000 +0200,bird strike,G-FDZT,Boeing,"737-800",BY-1454
123220,12795,E190,2019-06-18 00:00:00.000 +0200,Incident,American,Boston,2019-06-18 00:00:00.000 +0200,bird strike,N946UW,Embraer,ERJ,AA-2165
123232,12806,B763,2019-06-17 00:00:00.000 +0200,Incident,American,Philadelphia,2019-06-15 00:00:00.000 +0200,bird strike,N397AN,Boeing,"767-300",AA-735
123184,12758,E145,2019-06-25 00:00:00.000 +0200,Incident,Commutair,Montreal,2019-06-15 00:00:00.000 +0200,bird strike,N14198,Embraer,ERJ,C5-4961
123248,12822,B738,2019-06-14 00:00:00.000 +0200,Incident,India Express,Kochi,2019-06-13 00:00:00.000 +0200,bird strike,VT-AXM,Boeing,"737-800",IX-435
123227,12801,B735,2019-06-17 00:00:00.000 +0200,Incident,Baltic,Riga,2019-06-12 00:00:00.000 +0200,bird strike,YL-BBD,Boeing,"737-500",BT-410
123251,12825,A321,2019-06-13 00:00:00.000 +0200,Incident,Wizz,Constanta,2019-06-12 00:00:00.000 +0200,bird strike,G-WUKC,Airbus,A321-200,W9-3776
123254,12828,B738,2019-06-13 00:00:00.000 +0200,Incident,Corendon Dutch,Alghero,2019-06-11 00:00:00.000 +0200,bird strike,PH-CDF,Boeing,"737-800",CND-292
123273,12847,A319,2019-06-10 00:00:00.000 +0200,Incident,Alitalia,Genoa,2019-06-10 00:00:00.000 +0200,rejected takeoff due to bird strike,EI-IMM,,,AZ-1396
123291,12865,A320,2019-06-06 00:00:00.000 +0200,Incident,Corendon,Graz,2019-06-05 00:00:00.000 +0200,bird strike,ZS-GAL,Airbus,A320-200,XC-3204
123300,12874,E190,2019-06-04 00:00:00.000 +0200,Incident,American,New York,2019-06-03 00:00:00.000 +0200,bird strike,N947UW,Embraer,ERJ,AA-2107
123317,12890,A332,2019-06-01 00:00:00.000 +0200,Incident,American,Philadelphia,2019-05-31 00:00:00.000 +0200,rejected takeoff due to bird strike,N288AY,Airbus,A330-200,AA-740
123354,12925,B734,2019-05-25 00:00:00.000 +0200,Incident,LOT,Tel Aviv,2019-05-25 00:00:00.000 +0200,bird strike,SP-LLF,Boeing,"737-400",LO-151
123355,12926,A319,2019-05-25 00:00:00.000 +0200,Incident,Easyjet,London,2019-05-25 00:00:00.000 +0200,bird strike,G-EZDJ,Airbus,A319-100,U2-3043
123363,12934,MD83,2019-05-23 00:00:00.000 +0200,Incident,World Atlantic,Brownsville,2019-05-22 00:00:00.000 +0200,bird strike,N802WA,Douglas,MD,WAL-208
123351,12921,A320,2019-05-26 00:00:00.000 +0200,Incident,United,Seattle,2019-05-21 00:00:00.000 +0200,bird strike,N426UA,Airbus,A320-200,UA-1695
123379,12950,B752,2019-05-19 00:00:00.000 +0200,Incident,Delta,New York,2019-05-18 00:00:00.000 +0200,bird strike,N727TW,Boeing,"757-200",DL-273
123405,12976,BCS1,2019-05-13 00:00:00.000 +0200,Incident,Swiss,Madrid,2019-05-13 00:00:00.000 +0200,bird strike,HB-JBG,Bombardier C-Series,CS-100,LX-2020
123396,12967,A320,2019-05-15 00:00:00.000 +0200,Incident,Allegiant,St. Petersburg,2019-05-13 00:00:00.000 +0200,bird strike,N228NV,Airbus,A320-200,G4-880
123418,12989,E190,2019-05-10 00:00:00.000 +0200,Incident,Kenya,Nairobi,2019-05-10 00:00:00.000 +0200,bird strike,"5Y-FFH",Embraer,ERJ,KQ-604
123441,13012,B737,2019-05-07 00:00:00.000 +0200,Incident,Southwest,Oakland,2019-05-06 00:00:00.000 +0200,bird strike,N924WN,Boeing,"737-700",WN-390
123447,13018,A320,2019-05-06 00:00:00.000 +0200,Incident,Gulf,Multan,2019-05-05 00:00:00.000 +0200,bird strike,A9C-AH,Airbus,A320-200,GF-789
123452,13023,B789,2019-05-05 00:00:00.000 +0200,Incident,Virgin Atlantic,London,2019-05-03 00:00:00.000 +0200,bird strike,G-VZIG,Boeing,"787-9",VS-250
123462,13033,E190,2019-05-02 00:00:00.000 +0200,Incident,KLM Cityhopper,Amsterdam,2019-05-02 00:00:00.000 +0200,bird strike,PH-EXV,Embraer,ERJ,KL-1733
123463,13034,A321,2019-05-02 00:00:00.000 +0200,Incident,Wizz,Bucharest,2019-05-01 00:00:00.000 +0200,bird strike,HA-LXZ,Airbus,A321-200,W6-3081
123481,13052,A21N,2019-04-28 00:00:00.000 +0200,Incident,British Airways,Bucharest,2019-04-27 00:00:00.000 +0200,bird strike,G-NEOR,Airbus,A321-200N,BA-884
123482,13053,B737,2019-04-27 00:00:00.000 +0200,Incident,Southwest,Portland,2019-04-26 00:00:00.000 +0200,bird strike,N7888A,Boeing,"737-700",WN-1546
123438,13009,A320,2019-05-07 00:00:00.000 +0200,Incident,Titan,Banjul,2019-04-26 00:00:00.000 +0200,bird strike,G-POWK,Airbus,A320-200,ZT-792
123493,13064,CRJ9,2019-04-25 00:00:00.000 +0200,Incident,Adria,Ljubljana,2019-04-24 00:00:00.000 +0200,rejected takeoff due to bird strike,S5-AFB,CRJ,"900",JP-108
123502,13073,B772,2019-04-23 00:00:00.000 +0200,Incident,Thai,Seoul,2019-04-22 00:00:00.000 +0200,bird strike,HS-TJV,Boeing,"777-200",TG-655
123530,13101,E175,2019-04-16 00:00:00.000 +0200,Incident,Envoy,Greensboro,2019-04-15 00:00:00.000 +0200,bird strike,N267NN,Embraer,ERJ,MQ-3930
123535,13106,A320,2019-04-13 00:00:00.000 +0200,Incident,Swiss,Zurich,2019-04-13 00:00:00.000 +0200,bird strike,HB-IJM,Airbus,A320-200 ,WK-404
123566,13137,B738,2019-04-08 00:00:00.000 +0200,Incident,American,Miami,2019-04-07 00:00:00.000 +0200,bird strike,N810NN,Boeing,"737-800",AA-318
123585,13156,A319,2019-04-02 00:00:00.000 +0200,Incident,S7,Moscow,2019-04-02 00:00:00.000 +0200,rejected takeoff due to flock of birds,VP-BTV,Airbus,A319-100,S7-23
123591,13162,A320,2019-04-01 00:00:00.000 +0200,Incident,Spring Airlines,Shanghai,2019-03-31 00:00:00.000 +0100,rejected takeoff due to bird strike,B-8590,Airbus,A320-200,"9C-8949"
123594,13165,A320,2019-03-31 00:00:00.000 +0100,Incident,Easyjet,Munich,2019-03-31 00:00:00.000 +0100,bird strike,G-EZPD,Airbus,A320-200,U2-3072
123595,13166,E190,2019-03-31 00:00:00.000 +0100,Incident,American,Boston,2019-03-31 00:00:00.000 +0100,bird strike,N953UW,Embraer,ERJ,AA-2163
123588,13159,A319,2019-04-01 00:00:00.000 +0200,Incident,Atlantic Airways,Vagar,2019-03-30 00:00:00.000 +0100,bird strike,OY-RCG,Airbus,A319-100,RC-450
123589,13160,A20N,2019-04-01 00:00:00.000 +0200,Incident,Azul,Belem,2019-03-30 00:00:00.000 +0100,rejected takeoff due to bird strike,PR-YRX,Airbus,A320-200 N,AD-4186
123597,13168,B738,2019-03-30 00:00:00.000 +0100,Incident,Ryanair,Corvera,2019-03-29 00:00:00.000 +0100,bird strike,EI-GJC,Boeing,"737-800",FR-8027
123587,13158,A321,2019-04-02 00:00:00.000 +0200,Incident,Canada,Ottawa,2019-03-28 00:00:00.000 +0100,flock of birds causes engine and hydraulic failure,C-GJVX,Airbus,A321-200,AC-342
123598,13169,B772,2019-03-30 00:00:00.000 +0100,Incident,United,Washington,2019-03-28 00:00:00.000 +0100,a fairly large bird strike,N797UA,Boeing,"777-200",UA-918
122861,12434,B737,2019-08-30 00:00:00.000 +0200,Accident,Southwest,Nashville,2019-03-27 00:00:00.000 +0100,bird strike,N249WN,Boeing,"737-700",WN-975
123608,13180,CRJ9,2019-03-28 00:00:00.000 +0100,Incident,Endeavor,Kansas City,2019-03-26 00:00:00.000 +0100,bird strike,N937XJ,CRJ,"900 ","9E-5307"
123629,13201,B773,2019-03-22 00:00:00.000 +0100,Incident,PIA,Lahore,2019-03-22 00:00:00.000 +0100,bird strike penetrates leading edge of wing,AP-BHW,Boeing,"777-300",PK-760
123631,13203,B737,2019-03-22 00:00:00.000 +0100,Incident,Southwest,Houston,2019-03-21 00:00:00.000 +0100,flock of birds on short final,N754SW,Boeing,"737-700",WN-2831
123636,13208,E190,2019-03-20 00:00:00.000 +0100,Incident,Jetblue,Boston,2019-03-19 00:00:00.000 +0100,bird strike,N178JB,Embraer,ERJ,B6-111
123643,13215,B773,2019-03-17 00:00:00.000 +0100,Incident,Emirates,Rio de Janeiro,2019-03-14 00:00:00.000 +0100,bird strike,A6-ECL,Boeing,"777-300",EK-247
123650,13222,A319,2019-03-15 00:00:00.000 +0100,Incident,Delta,Austin,2019-03-14 00:00:00.000 +0100,bird strike,N323NB,Airbus,A319-100,DL-1682
123672,13243,A320,2019-03-08 00:00:00.000 +0100,Incident,LATAM Brasil,Brasilia,2019-03-07 00:00:00.000 +0100,bird strike,PR-MYX,Airbus,A320-200,JJ-3711
123665,13236,A321,2019-03-12 00:00:00.000 +0100,Incident,Lufthansa,Munich,2019-03-06 00:00:00.000 +0100,bird strike,D-AIDF,Airbus,A321-200,LH-1838
123678,13249,A320,2019-03-06 00:00:00.000 +0100,Incident,MEA,Beirut or Abu Dhabi,2019-03-05 00:00:00.000 +0100,bird strike,OD-MRM,Airbus,A320-200,ME-418
123711,13282,CRJ2,2019-02-28 00:00:00.000 +0100,Incident,Expressjet,Lexington,2019-02-27 00:00:00.000 +0100,bird strike,N884AS,CRJ,"200 ",UA-4182
123710,13281,E135,2019-02-28 00:00:00.000 +0100,Accident,SA Airlink,Kasane,2019-02-26 00:00:00.000 +0100,bird strike,ZS-SJX,Embraer,ERJ,"4Z-8307"
123709,13280,B763,2019-02-28 00:00:00.000 +0100,Incident,Canada Rouge,Toronto,2019-02-14 00:00:00.000 +0100,bird strike,C-FMWP,Boeing,"767-300",RV-1712
123783,13354,B738,2019-02-11 00:00:00.000 +0100,Incident,Flydubai,Dubai,2019-02-10 00:00:00.000 +0100,charred bird,A6-FEU,Boeing,"737-800",FZ-821
123803,13374,B763,2019-02-04 00:00:00.000 +0100,Incident,United,Geneva,2019-02-03 00:00:00.000 +0100,rejected takeoff due to bird strike,N646UA,Boeing,"767-300",UA-957
123815,13386,B738,2019-01-31 00:00:00.000 +0100,Incident,Copa,Panama City,2019-01-31 00:00:00.000 +0100,bird strike,HP-1536CMP,Boeing,"737-800",CM-358
123838,13409,B763,2019-01-26 00:00:00.000 +0100,Incident,LATAM Chile,Rio de Janeiro,2019-01-26 00:00:00.000 +0100,bird strike,CC-CXG,Boeing,"767-300",JJ-8154
123849,13420,B772,2019-01-23 00:00:00.000 +0100,Incident,PIA,Peshawar,2019-01-22 00:00:00.000 +0100,bird strike,AP-BMH,Boeing,"777-200",PK-735
123852,13423,A321,2019-01-22 00:00:00.000 +0100,Incident,American,Tampa,2019-01-21 00:00:00.000 +0100,bird strike,N933AM,Airbus,A321-200,AA-2270
123905,13476,A320,2019-01-11 00:00:00.000 +0100,Incident,United,Spokane,2019-01-11 00:00:00.000 +0100,bird strike,N484UA,Airbus,A320-200,UA-812
123910,13482,B773,2019-01-10 00:00:00.000 +0100,Incident,Cathay Pacific,Auckland,2019-01-10 00:00:00.000 +0100,bird strikes,B-KQR,Boeing,"777-300",CX-198
123923,13495,B744,2019-01-07 00:00:00.000 +0100,Incident,KLM,Amsterdam,2019-01-07 00:00:00.000 +0100,suspected bird strike,PH-BFI,Boeing,"747-400",KL-685
123921,13493,B773,2019-01-08 00:00:00.000 +0100,Incident,TAAG,Sao Paulo,2019-01-06 00:00:00.000 +0100,bird strike,D2-TEH,Boeing,"777-300",DT-747
123926,13498,A21N,2019-01-07 00:00:00.000 +0100,Incident,ANA,Tokyo,2019-01-05 00:00:00.000 +0100,bird strike,JA132A,Airbus,A321-200 N,NH-791
123950,13522,B734,2019-01-02 00:00:00.000 +0100,Incident,Comair,Port Elizabeth,2018-12-28 00:00:00.000 +0100,bird strike,ZS-OTF,Boeing,"737-400",MN-6235
124008,13580,A320,2018-12-19 00:00:00.000 +0100,Incident,Arabia Maroc,Amsterdam,2018-12-18 00:00:00.000 +0100,flock of birds,CN-NMI,Airbus,A320-200,"3O-122"
124022,13594,B712,2018-12-17 00:00:00.000 +0100,Incident,Hawaiian,Hilo,2018-12-15 00:00:00.000 +0100,bird strike,N487HA,Boeing,"717-200",HA-192
124052,13624,AT72,2018-12-10 00:00:00.000 +0100,Incident,Precision,Mwanza,2018-12-09 00:00:00.000 +0100,flock of birds,"5H-PWD",ATR,"72-212A",PW-490
124063,13636,B737,2018-12-07 00:00:00.000 +0100,Incident,Southwest,Sacramento,2018-12-06 00:00:00.000 +0100,bird strike,N456WN,Boeing,"737-700",WN-1940
124075,13648,B738,2018-12-04 00:00:00.000 +0100,Incident,Ryanair,Dusseldorf,2018-12-03 00:00:00.000 +0100,bird takes out pitot tube,EI-EVC,Boeing,"737-800",FR-8723
124082,13655,A319,2018-12-03 00:00:00.000 +0100,Incident,United,Dallas,2018-12-01 00:00:00.000 +0100,bird strike causes loss of airspeed indication,N815UA,Airbus,A319-100,UA-2169
124099,13672,B38M,2018-11-28 00:00:00.000 +0100,Incident,THY,Istanbul,2018-11-28 00:00:00.000 +0100,bird strike,TC-LCC,Boeing,"737-8 MAX",TK-629
124104,13677,E175,2018-11-28 00:00:00.000 +0100,Incident,Compass,Sacramento,2018-11-27 00:00:00.000 +0100,bird strike,N215NN,Embraer,ERJ,AA-6005
124106,13679,A320,2018-11-26 00:00:00.000 +0100,Incident,Allegiant,Austin,2018-11-25 00:00:00.000 +0100,possible bird strike,N217NV,Airbus,A320-200,G4-1819
124113,13686,B773,2018-11-25 00:00:00.000 +0100,Incident,Eva,San Francisco,2018-11-25 00:00:00.000 +0100,bird strike,B-16736,Boeing,"777-300",BR-27
124116,13689,B38M,2018-11-24 00:00:00.000 +0100,Incident,American,Boston,2018-11-24 00:00:00.000 +0100,bird strike,N306RC,Boeing,"737 MAX ",AA-2666
124112,13685,B744,2018-11-25 00:00:00.000 +0100,Incident,ASL Belgium,Liege,2018-11-24 00:00:00.000 +0100,flock of birds,OE-IFD,Boeing,"747-400 ","3V-811"
124119,13692,B738,2018-11-23 00:00:00.000 +0100,Incident,Ryanair,Bucharest,2018-11-23 00:00:00.000 +0100,bird strike,EI-FEF,Boeing,"737-800",FR-435
124098,13671,B738,2018-11-28 00:00:00.000 +0100,Incident,Comair,Cape Town,2018-11-22 00:00:00.000 +0100,bird strike,ZS-ZWR,Boeing,"737-800",MN-400
124133,13706,B763,2018-11-20 00:00:00.000 +0100,Incident,Delta,Salt Lake City,2018-11-17 00:00:00.000 +0100,bird strike,N152DL,Boeing,"767-300",DL-248
124154,13727,B738,2018-11-15 00:00:00.000 +0100,Incident,Southwest,Pittsburgh,2018-11-14 00:00:00.000 +0100,bird strike,N8509U,Boeing,"737-800",WN-1486
124170,13743,A320,2018-11-10 00:00:00.000 +0100,Incident,Laudamotion,Dusseldorf,2018-11-09 00:00:00.000 +0100,suspected bird strike,OE-LOC,Airbus,A320-200,OE-3160
124185,13758,A21N,2018-11-07 00:00:00.000 +0100,Incident,ANA,Okayama,2018-11-07 00:00:00.000 +0100,rejected takeoff due to bird strike,JA133A,Airbus,A321-200N,NH-656
124121,13694,A319,2018-11-23 00:00:00.000 +0100,Incident,Canada,Calgary,2018-11-05 00:00:00.000 +0100,bird strikes into both engines,C-GAPY,Airbus,A319-100,AC-352
124173,13746,A343,2018-11-09 00:00:00.000 +0100,Incident,Joon,Mahe,2018-11-04 00:00:00.000 +0100,suspected bird strike,F-GLZO,Airbus,A340-300 ,AF-247
124198,13771,B738,2018-11-04 00:00:00.000 +0100,Incident,Iraqi,Erbil,2018-11-04 00:00:00.000 +0100,flock of birds,YI-ASG,Boeing,"737-800",IA-916
124174,13747,A320,2018-11-08 00:00:00.000 +0100,Incident,Iberia,Madrid,2018-11-01 00:00:00.000 +0100,bird strike,EC-LRG,Airbus,A320-200,IB-3134
124230,13804,B744,2018-10-25 00:00:00.000 +0200,Incident,British Airways,London,2018-10-25 00:00:00.000 +0200,bird strike,G-CIVR,Boeing,"747-400",BA-176
124253,13828,SB20,2018-10-20 00:00:00.000 +0200,Incident,Logan,Sumburgh,2018-10-19 00:00:00.000 +0200,bird strike,G-LGNP,Saab,"2000",LM-438
